event_time,event_type,channel,category_code,price,user_id
2023-01-21 03:59:00,view,Google Ads,furniture.living_room.sofa,670.31,795628
2023-01-12 12:08:00,view,Email,electronics.smartphone,398.67,649799
2023-01-19 14:43:00,cart,Organic Search,electronics.smartphone,593.83,665620
2023-01-22 05:58:00,view,Google Ads,electronics.smartphone,393.03,438879
2023-01-15 20:22:00,cart,Google Ads,computers.notebook,296.59,629567
2023-01-27 23:02:00,view,Instagram,electronics.smartphone,338.45,344619
2023-01-28 01:54:00,view,Email,computers.notebook,144.23,720769
2023-01-28 20:06:00,view,Organic Search,computers.notebook,718.57,694649
2023-01-10 03:23:00,cart,Organic Search,appliances.kitchen.dishwasher,449.89,938111
2023-01-23 17:11:00,view,Referral,computers.notebook,67.36,913149
2023-01-24 05:23:00,purchase,Organic Search,furniture.living_room.sofa,672.3,592816
2023-01-12 08:06:00,cart,Google Ads,furniture.living_room.sofa,467.28,176313
2023-01-09 10:30:00,view,Email,appliances.kitchen.refrigerators,238.62,664861
2023-01-12 19:46:00,view,Organic Search,appliances.kitchen.refrigerators,362.72,456727
2023-01-06 00:39:00,view,Google Ads,computers.notebook,225.57,898489
2023-01-14 00:44:00,view,Organic Search,appliances.kitchen.refrigerators,905.79,769327
2023-01-20 04:09:00,cart,Instagram,computers.notebook,475.62,928760
2023-01-22 18:23:00,view,Instagram,electronics.smartphone,250.08,800788
2023-01-23 10:41:00,view,Instagram,electronics.smartphone,237.48,647809
2023-01-14 05:54:00,view,Google Ads,computers.notebook,929.43,518433
2023-01-13 11:42:00,cart,Google Ads,appliances.kitchen.dishwasher,27.24,991962
2023-01-30 14:25:00,purchase,Instagram,furniture.living_room.sofa,436.14,347501
2023-01-05 05:16:00,view,Instagram,computers.notebook,616.94,776914
2023-01-02 08:58:00,view,Email,computers.notebook,966.15,452551
2023-01-23 03:28:00,view,Email,appliances.kitchen.refrigerators,971.84,176755
2023-01-01 12:58:00,view,Google Ads,computers.notebook,801.83,637984
2023-01-06 03:48:00,view,Email,furniture.living_room.sofa,654.27,255986
2023-01-03 00:02:00,view,Google Ads,appliances.kitchen.dishwasher,225.9,542033
2023-01-20 17:58:00,view,Google Ads,computers.notebook,635.85,419968
2023-01-29 20:47:00,view,Organic Search,electronics.smartphone,13.35,806368
2023-01-29 03:10:00,view,Google Ads,computers.notebook,976.64,525667
2023-01-16 04:51:00,view,Instagram,appliances.kitchen.dishwasher,951.14,886707
2023-01-12 21:34:00,purchase,Organic Search,computers.notebook,769.34,765235
2023-01-12 18:04:00,view,Organic Search,appliances.kitchen.refrigerators,530.02,856271
2023-01-29 13:04:00,view,Email,computers.notebook,617.7,529198
2023-01-24 10:38:00,view,Referral,computers.notebook,838.71,771702
2023-01-14 06:26:00,view,Referral,computers.notebook,604.32,212383
2023-01-09 01:24:00,view,Email,appliances.kitchen.dishwasher,304.29,162617
2023-01-24 12:38:00,view,Organic Search,appliances.kitchen.dishwasher,20.05,353056
2023-01-16 20:31:00,view,Google Ads,appliances.kitchen.dishwasher,460.22,646871
2023-01-15 04:46:00,view,Organic Search,computers.notebook,90.75,265570
2023-01-30 03:36:00,cart,Google Ads,appliances.kitchen.dishwasher,441.34,413547
2023-01-15 21:20:00,purchase,Instagram,furniture.living_room.sofa,105.52,483464
2023-01-17 01:56:00,view,Instagram,electronics.smartphone,971.97,285198
2023-01-04 16:42:00,view,Organic Search,appliances.kitchen.dishwasher,305.05,329285
2023-01-01 21:20:00,purchase,Google Ads,furniture.living_room.sofa,356.15,826627
2023-01-10 16:38:00,view,Referral,appliances.kitchen.dishwasher,494.89,776252
2023-01-14 16:08:00,view,Google Ads,appliances.kitchen.refrigerators,843.25,504441
2023-01-09 19:01:00,view,Google Ads,computers.notebook,415.12,637017
2023-01-24 21:07:00,view,Google Ads,appliances.kitchen.refrigerators,246.01,372957
2023-01-22 02:45:00,view,Instagram,electronics.smartphone,667.85,852716
2023-01-19 09:20:00,view,Organic Search,appliances.kitchen.refrigerators,78.05,343467
2023-01-12 06:43:00,view,Email,electronics.smartphone,138.38,648059
2023-01-11 17:37:00,view,Google Ads,furniture.living_room.sofa,982.87,619829
2023-01-12 19:14:00,view,Google Ads,appliances.kitchen.dishwasher,686.7,349264
2023-01-22 09:23:00,view,Instagram,appliances.kitchen.dishwasher,167.69,458059
2023-01-26 17:09:00,view,Instagram,furniture.living_room.sofa,266.65,697099
2023-01-05 09:01:00,cart,Referral,appliances.kitchen.dishwasher,208.35,110963
2023-01-26 22:42:00,cart,Google Ads,appliances.kitchen.refrigerators,326.8,210386
2023-01-25 03:42:00,view,Instagram,appliances.kitchen.refrigerators,950.09,344504
2023-01-03 13:27:00,view,Instagram,appliances.kitchen.refrigerators,482.24,567592
2023-01-30 08:15:00,view,Google Ads,computers.notebook,639.87,570972
2023-01-25 08:58:00,view,Instagram,computers.notebook,223.77,532896
2023-01-25 14:27:00,view,Organic Search,electronics.smartphone,59.93,105889
2023-01-19 07:49:00,cart,Google Ads,appliances.kitchen.dishwasher,483.93,307954
2023-01-13 02:53:00,view,Google Ads,appliances.kitchen.refrigerators,586.2,638342
2023-01-11 05:20:00,cart,Google Ads,furniture.living_room.sofa,182.5,507402
2023-01-20 14:59:00,view,Google Ads,appliances.kitchen.dishwasher,197.22,377139
2023-01-29 00:14:00,purchase,Instagram,electronics.smartphone,790.48,577857
2023-01-10 22:22:00,view,Instagram,appliances.kitchen.dishwasher,69.08,107845
2023-01-04 01:28:00,view,Organic Search,electronics.smartphone,41.96,260197
2023-01-21 03:17:00,view,Organic Search,electronics.smartphone,492.47,804876
2023-01-02 04:51:00,view,Google Ads,appliances.kitchen.dishwasher,729.56,520972
2023-01-15 13:55:00,view,Instagram,electronics.smartphone,839.2,450495
2023-01-12 21:58:00,cart,Referral,appliances.kitchen.refrigerators,586.08,336853
2023-01-13 01:30:00,cart,Instagram,computers.notebook,464.73,230715
2023-01-14 00:24:00,view,Instagram,electronics.smartphone,288.87,316980
2023-01-25 19:17:00,view,Google Ads,appliances.kitchen.refrigerators,895.7,455037
2023-01-17 13:42:00,view,Organic Search,appliances.kitchen.refrigerators,81.08,977798
2023-01-29 04:46:00,view,Google Ads,appliances.kitchen.refrigerators,847.2,357393
2023-01-17 13:51:00,view,Email,appliances.kitchen.refrigerators,115.49,636882
2023-01-15 12:19:00,view,Google Ads,appliances.kitchen.dishwasher,443.95,538971
2023-01-14 18:28:00,view,Google Ads,appliances.kitchen.dishwasher,415.47,169290
2023-01-24 11:21:00,view,Organic Search,electronics.smartphone,73.07,235243
2023-01-01 07:29:00,cart,Google Ads,computers.notebook,312.72,978704
2023-01-18 12:39:00,view,Instagram,computers.notebook,206.12,448274
2023-01-28 06:26:00,view,Google Ads,appliances.kitchen.dishwasher,103.82,795168
2023-01-20 03:13:00,view,Email,furniture.living_room.sofa,87.48,453452
2023-01-11 09:36:00,purchase,Referral,appliances.kitchen.dishwasher,160.09,801444
2023-01-26 05:56:00,view,Instagram,furniture.living_room.sofa,600.76,617971
2023-01-13 19:18:00,view,Organic Search,furniture.living_room.sofa,209.71,763219
2023-01-10 09:53:00,view,Email,furniture.living_room.sofa,907.72,679604
2023-01-03 04:52:00,view,Email,electronics.smartphone,500.87,343621
2023-01-21 06:11:00,view,Google Ads,appliances.kitchen.refrigerators,113.02,476998
2023-01-06 20:21:00,cart,Instagram,furniture.living_room.sofa,70.38,643192
2023-01-13 14:56:00,view,Organic Search,appliances.kitchen.dishwasher,526.67,849506
2023-01-11 03:43:00,view,Instagram,furniture.living_room.sofa,875.06,684156
2023-01-18 06:09:00,view,Email,appliances.kitchen.refrigerators,418.7,342597
2023-01-05 16:03:00,view,Instagram,appliances.kitchen.dishwasher,258.6,901102
2023-01-20 14:08:00,view,Google Ads,electronics.smartphone,435.4,150782
2023-01-06 12:28:00,view,Instagram,appliances.kitchen.refrigerators,247.22,597833
2023-01-29 08:53:00,view,Google Ads,computers.notebook,279.73,321412
2023-01-30 09:07:00,view,Google Ads,furniture.living_room.sofa,363.76,335845
2023-01-10 07:08:00,cart,Organic Search,computers.notebook,829.48,168163
2023-01-24 20:45:00,cart,Instagram,appliances.kitchen.dishwasher,783.48,804654
2023-01-04 14:27:00,view,Google Ads,computers.notebook,784.93,627027
2023-01-26 07:09:00,cart,Google Ads,electronics.smartphone,230.65,771448
2023-01-22 09:34:00,view,Instagram,appliances.kitchen.dishwasher,104.95,423442
2023-01-25 15:45:00,view,Google Ads,appliances.kitchen.refrigerators,332.31,636800
2023-01-05 20:02:00,cart,Google Ads,appliances.kitchen.dishwasher,51.21,464333
2023-01-05 06:25:00,purchase,Instagram,appliances.kitchen.dishwasher,104.04,733203
2023-01-20 20:24:00,view,Instagram,furniture.living_room.sofa,351.31,315990
2023-01-22 19:23:00,view,Instagram,appliances.kitchen.refrigerators,891.86,741342
2023-01-07 01:55:00,purchase,Organic Search,appliances.kitchen.dishwasher,189.62,519930
2023-01-03 21:21:00,view,Referral,electronics.smartphone,290.21,919934
2023-01-09 12:23:00,cart,Google Ads,electronics.smartphone,583.66,984903
2023-01-13 03:39:00,purchase,Google Ads,furniture.living_room.sofa,240.33,759998
2023-01-24 14:15:00,view,Email,electronics.smartphone,772.6,626016
2023-01-09 08:54:00,view,Organic Search,appliances.kitchen.refrigerators,763.53,186452
2023-01-08 05:58:00,view,Google Ads,appliances.kitchen.dishwasher,976.86,475465
2023-01-22 02:14:00,view,Google Ads,appliances.kitchen.refrigerators,230.43,278439
2023-01-04 08:39:00,cart,Instagram,appliances.kitchen.dishwasher,959.19,351005
2023-01-24 00:19:00,purchase,Email,electronics.smartphone,515.3,285246
2023-01-05 07:49:00,cart,Google Ads,furniture.living_room.sofa,129.37,120026
2023-01-16 12:11:00,view,Google Ads,electronics.smartphone,804.86,625586
2023-01-14 00:23:00,view,Instagram,computers.notebook,940.98,335491
2023-01-09 01:59:00,view,Instagram,appliances.kitchen.refrigerators,261.63,860147
2023-01-18 16:32:00,view,Google Ads,appliances.kitchen.refrigerators,371.45,385902
2023-01-06 05:21:00,cart,Google Ads,furniture.living_room.sofa,410.56,666769
2023-01-02 11:46:00,cart,Instagram,appliances.kitchen.refrigerators,533.08,290139
2023-01-06 15:16:00,view,Google Ads,electronics.smartphone,64.42,834330
2023-01-11 05:52:00,view,Referral,appliances.kitchen.refrigerators,109.95,829150
2023-01-16 04:52:00,view,Organic Search,appliances.kitchen.dishwasher,770.1,721922
2023-01-18 08:42:00,cart,Email,electronics.smartphone,277.69,277490
2023-01-13 02:39:00,view,Organic Search,furniture.living_room.sofa,958.89,127082
2023-01-14 18:22:00,view,Referral,appliances.kitchen.refrigerators,234.96,305462
2023-01-21 15:38:00,view,Organic Search,computers.notebook,78.39,927315
2023-01-09 08:37:00,view,Instagram,appliances.kitchen.refrigerators,876.93,131839
2023-01-25 14:19:00,view,Instagram,furniture.living_room.sofa,113.24,486059
2023-01-10 09:20:00,cart,Google Ads,furniture.living_room.sofa,995.15,368437
2023-01-07 07:13:00,view,Instagram,computers.notebook,344.82,830116
2023-01-17 04:26:00,view,Organic Search,appliances.kitchen.dishwasher,791.41,656499
2023-01-12 03:20:00,purchase,Google Ads,electronics.smartphone,291.02,361257
2023-01-29 15:22:00,purchase,Email,appliances.kitchen.dishwasher,44.66,904420
2023-01-07 10:51:00,purchase,Referral,electronics.smartphone,443.82,195741
2023-01-03 03:24:00,cart,Email,appliances.kitchen.refrigerators,911.63,534103
2023-01-06 22:22:00,cart,Email,appliances.kitchen.refrigerators,901.11,631465
2023-01-28 09:28:00,cart,Email,appliances.kitchen.refrigerators,525.86,739689
2023-01-26 13:49:00,view,Email,appliances.kitchen.dishwasher,484.73,228666
2023-01-24 07:31:00,cart,Google Ads,computers.notebook,823.64,228212
2023-01-01 11:00:00,view,Google Ads,electronics.smartphone,353.47,423675
2023-01-02 15:18:00,view,Google Ads,electronics.smartphone,598.95,964351
2023-01-05 06:59:00,purchase,Instagram,computers.notebook,954.6,407660
2023-01-20 07:22:00,view,Organic Search,appliances.kitchen.refrigerators,171.26,268650
2023-01-07 16:11:00,view,Google Ads,furniture.living_room.sofa,912.1,357534
2023-01-07 12:57:00,view,Google Ads,furniture.living_room.sofa,737.38,248824
2023-01-20 21:16:00,view,Instagram,electronics.smartphone,766.73,828601
2023-01-20 19:49:00,view,Instagram,computers.notebook,628.59,520176
2023-01-10 05:12:00,purchase,Email,appliances.kitchen.dishwasher,843.39,293681
2023-01-13 10:47:00,cart,Google Ads,appliances.kitchen.dishwasher,474.05,280296
2023-01-17 05:30:00,view,Google Ads,furniture.living_room.sofa,867.45,983410
2023-01-27 18:04:00,view,Organic Search,electronics.smartphone,524.44,276036
2023-01-27 22:40:00,view,Google Ads,appliances.kitchen.dishwasher,778.09,897610
2023-01-21 21:57:00,view,Google Ads,appliances.kitchen.dishwasher,958.45,818851
2023-01-28 04:30:00,view,Instagram,furniture.living_room.sofa,626.46,433641
2023-01-20 08:12:00,cart,Instagram,appliances.kitchen.refrigerators,403.69,621592
2023-01-30 15:04:00,view,Organic Search,appliances.kitchen.dishwasher,736.89,301254
2023-01-02 20:02:00,view,Google Ads,electronics.smartphone,923.65,595946
2023-01-03 21:29:00,view,Referral,computers.notebook,360.28,931469
2023-01-24 07:23:00,view,Organic Search,electronics.smartphone,986.13,702721
2023-01-12 17:08:00,view,Instagram,appliances.kitchen.dishwasher,751.3,386810
2023-01-14 14:48:00,cart,Email,computers.notebook,961.92,624019
2023-01-01 17:40:00,view,Instagram,electronics.smartphone,421.85,160141
2023-01-26 13:14:00,view,Email,furniture.living_room.sofa,86.84,454669
2023-01-25 01:43:00,view,Instagram,electronics.smartphone,585.85,696641
2023-01-15 20:00:00,view,Referral,electronics.smartphone,57.7,661865
2023-01-24 06:44:00,cart,Organic Search,furniture.living_room.sofa,929.5,354486
2023-01-27 19:08:00,purchase,Referral,electronics.smartphone,722.61,865150
2023-01-02 03:42:00,purchase,Referral,appliances.kitchen.dishwasher,351.15,770480
2023-01-03 11:38:00,cart,Email,computers.notebook,855.18,380921
2023-01-16 23:28:00,purchase,Instagram,appliances.kitchen.refrigerators,169.14,968086
2023-01-25 19:01:00,purchase,Email,appliances.kitchen.refrigerators,524.97,636103
2023-01-29 10:17:00,purchase,Organic Search,furniture.living_room.sofa,91.89,174054
2023-01-12 22:51:00,view,Google Ads,computers.notebook,751.17,573349
2023-01-20 12:15:00,purchase,Email,appliances.kitchen.dishwasher,625.61,959727
2023-01-07 18:39:00,view,Organic Search,computers.notebook,916.42,650708
2023-01-13 05:42:00,view,Email,computers.notebook,577.27,568147
2023-01-30 22:49:00,view,Email,furniture.living_room.sofa,726.49,906703
2023-01-26 11:16:00,view,Google Ads,appliances.kitchen.refrigerators,254.57,994354
2023-01-02 15:34:00,view,Google Ads,appliances.kitchen.refrigerators,24.73,403527
2023-01-29 21:53:00,view,Google Ads,electronics.smartphone,621.81,915781
2023-01-08 06:41:00,view,Organic Search,computers.notebook,744.23,449709
2023-01-24 10:17:00,view,Organic Search,computers.notebook,402.27,348332
2023-01-01 10:31:00,view,Google Ads,appliances.kitchen.dishwasher,301.08,608311
2023-01-19 04:37:00,view,Google Ads,computers.notebook,42.43,918777
2023-01-09 17:24:00,view,Organic Search,computers.notebook,519.46,764287
2023-01-25 19:30:00,cart,Google Ads,appliances.kitchen.dishwasher,675.09,789970
2023-01-22 17:23:00,cart,Referral,appliances.kitchen.dishwasher,657.25,284073
2023-01-11 17:59:00,view,Organic Search,computers.notebook,775.68,990405
2023-01-27 08:06:00,view,Google Ads,appliances.kitchen.refrigerators,537.29,456824
2023-01-15 01:48:00,view,Organic Search,appliances.kitchen.refrigerators,445.87,357236
2023-01-30 09:28:00,view,Google Ads,computers.notebook,93.33,713810
2023-01-09 09:54:00,view,Referral,electronics.smartphone,541.14,671821
2023-01-12 03:50:00,view,Organic Search,appliances.kitchen.refrigerators,972.72,832923
2023-01-13 10:06:00,view,Email,appliances.kitchen.dishwasher,926.27,105063
2023-01-13 05:21:00,cart,Google Ads,electronics.smartphone,529.1,886337
2023-01-07 20:19:00,view,Email,computers.notebook,19.33,208956
2023-01-23 07:28:00,cart,Organic Search,computers.notebook,607.53,362709
2023-01-29 23:15:00,view,Instagram,appliances.kitchen.refrigerators,520.66,425260
2023-01-08 21:34:00,cart,Email,computers.notebook,482.82,498976
2023-01-30 18:39:00,view,Organic Search,appliances.kitchen.dishwasher,170.29,393670
2023-01-22 00:27:00,cart,Google Ads,computers.notebook,150.19,151559
2023-01-13 07:13:00,view,Instagram,computers.notebook,642.04,763661
2023-01-18 07:18:00,view,Referral,appliances.kitchen.refrigerators,157.72,889316
2023-01-09 09:57:00,view,Google Ads,electronics.smartphone,211.43,343003
2023-01-22 19:14:00,cart,Google Ads,electronics.smartphone,360.57,480264
2023-01-11 07:35:00,view,Organic Search,appliances.kitchen.dishwasher,92.68,162791
2023-01-19 06:19:00,view,Referral,electronics.smartphone,311.03,304937
2023-01-04 00:38:00,view,Organic Search,electronics.smartphone,830.37,782583
2023-01-04 00:56:00,view,Instagram,furniture.living_room.sofa,941.18,506946
2023-01-29 18:58:00,view,Instagram,computers.notebook,860.12,748356
2023-01-04 22:15:00,view,Referral,appliances.kitchen.dishwasher,94.78,428509
2023-01-06 09:53:00,view,Organic Search,furniture.living_room.sofa,171.51,576285
2023-01-16 17:04:00,view,Organic Search,appliances.kitchen.dishwasher,289.34,739560
2023-01-10 15:59:00,cart,Organic Search,electronics.smartphone,925.76,906276
2023-01-24 17:00:00,cart,Instagram,appliances.kitchen.dishwasher,531.83,203425
2023-01-28 10:08:00,view,Google Ads,furniture.living_room.sofa,37.83,490670
2023-01-11 09:43:00,view,Email,appliances.kitchen.dishwasher,180.65,167275
2023-01-15 08:12:00,cart,Email,furniture.living_room.sofa,758.15,572565
2023-01-02 17:00:00,view,Google Ads,appliances.kitchen.dishwasher,939.11,820899
2023-01-16 15:58:00,view,Google Ads,computers.notebook,588.75,184484
2023-01-12 11:42:00,view,Google Ads,appliances.kitchen.refrigerators,251.37,459582
2023-01-12 19:24:00,view,Google Ads,appliances.kitchen.refrigerators,880.45,629124
2023-01-06 20:33:00,view,Google Ads,electronics.smartphone,468.93,846367
2023-01-14 15:23:00,cart,Referral,furniture.living_room.sofa,250.79,411314
2023-01-26 00:23:00,view,Instagram,appliances.kitchen.dishwasher,831.19,884064
2023-01-27 18:39:00,view,Google Ads,appliances.kitchen.refrigerators,299.89,394556
2023-01-14 05:17:00,cart,Email,appliances.kitchen.dishwasher,807.2,841181
2023-01-21 20:12:00,cart,Organic Search,electronics.smartphone,839.59,801905
2023-01-02 13:16:00,view,Organic Search,electronics.smartphone,37.63,607277
2023-01-15 12:47:00,cart,Instagram,appliances.kitchen.dishwasher,875.35,470169
2023-01-23 22:33:00,cart,Organic Search,furniture.living_room.sofa,548.0,638098
2023-01-30 10:33:00,view,Instagram,appliances.kitchen.dishwasher,899.06,394892
2023-01-30 04:52:00,cart,Instagram,appliances.kitchen.dishwasher,230.82,628837
2023-01-14 17:44:00,view,Google Ads,computers.notebook,94.39,794268
2023-01-10 07:28:00,view,Organic Search,computers.notebook,54.26,147720
2023-01-08 16:04:00,view,Instagram,electronics.smartphone,912.73,416126
2023-01-02 13:23:00,view,Organic Search,computers.notebook,188.33,315211
2023-01-02 07:25:00,view,Google Ads,computers.notebook,470.38,339411
2023-01-15 16:09:00,view,Referral,computers.notebook,983.17,488637
2023-01-20 13:50:00,view,Email,computers.notebook,849.69,131499
2023-01-28 08:20:00,view,Google Ads,appliances.kitchen.dishwasher,419.83,725564
2023-01-26 05:57:00,cart,Email,appliances.kitchen.dishwasher,639.07,683093
2023-01-15 23:28:00,view,Google Ads,appliances.kitchen.dishwasher,627.54,822809
2023-01-26 09:13:00,view,Google Ads,appliances.kitchen.dishwasher,102.94,161690
2023-01-30 01:37:00,view,Instagram,electronics.smartphone,728.29,940813
2023-01-03 11:35:00,view,Instagram,computers.notebook,242.77,823454
2023-01-13 08:40:00,purchase,Email,computers.notebook,913.83,221459
2023-01-27 00:16:00,cart,Google Ads,appliances.kitchen.dishwasher,986.95,928037
2023-01-10 13:21:00,view,Email,computers.notebook,717.58,335653
2023-01-08 08:15:00,cart,Organic Search,appliances.kitchen.dishwasher,435.43,153151
2023-01-16 12:50:00,view,Email,computers.notebook,686.87,659748
2023-01-17 23:20:00,view,Instagram,electronics.smartphone,683.49,248723
2023-01-04 08:27:00,view,Instagram,electronics.smartphone,865.58,163375
2023-01-27 11:30:00,view,Email,computers.notebook,278.88,355737
2023-01-21 08:44:00,view,Google Ads,electronics.smartphone,158.42,778580
2023-01-07 12:42:00,view,Email,computers.notebook,295.98,778785
2023-01-10 01:10:00,view,Instagram,furniture.living_room.sofa,689.9,225583
2023-01-14 22:17:00,view,Google Ads,furniture.living_room.sofa,725.56,178292
2023-01-02 14:13:00,view,Instagram,computers.notebook,726.27,487408
2023-01-06 13:21:00,purchase,Instagram,appliances.kitchen.refrigerators,523.3,441226
2023-01-04 19:01:00,cart,Google Ads,furniture.living_room.sofa,977.95,887646
2023-01-06 15:55:00,purchase,Referral,appliances.kitchen.dishwasher,89.86,128545
2023-01-04 13:42:00,view,Instagram,appliances.kitchen.dishwasher,112.3,117174
2023-01-23 11:58:00,cart,Google Ads,computers.notebook,662.05,827592
2023-01-09 11:17:00,view,Google Ads,furniture.living_room.sofa,78.3,193599
2023-01-12 01:27:00,view,Instagram,electronics.smartphone,673.9,197340
2023-01-02 05:17:00,view,Google Ads,appliances.kitchen.dishwasher,404.82,595804
2023-01-19 21:20:00,cart,Instagram,appliances.kitchen.dishwasher,715.38,114399
2023-01-14 18:16:00,view,Google Ads,appliances.kitchen.refrigerators,423.29,646996
2023-01-24 08:15:00,view,Organic Search,furniture.living_room.sofa,601.78,360117
2023-01-20 08:24:00,view,Instagram,appliances.kitchen.refrigerators,357.05,930782
2023-01-04 06:39:00,view,Instagram,appliances.kitchen.refrigerators,850.74,280315
2023-01-18 18:21:00,cart,Google Ads,appliances.kitchen.dishwasher,895.39,652979
2023-01-20 00:25:00,view,Email,appliances.kitchen.refrigerators,316.14,760329
2023-01-16 06:00:00,purchase,Instagram,appliances.kitchen.dishwasher,415.11,494727
2023-01-30 01:51:00,view,Organic Search,electronics.smartphone,308.66,661721
2023-01-13 08:04:00,view,Email,appliances.kitchen.dishwasher,492.99,240173
2023-01-10 21:37:00,view,Instagram,appliances.kitchen.refrigerators,854.78,847941
2023-01-03 15:44:00,purchase,Referral,appliances.kitchen.refrigerators,55.77,242288
2023-01-20 20:25:00,view,Google Ads,appliances.kitchen.dishwasher,594.7,145539
2023-01-01 21:31:00,view,Organic Search,appliances.kitchen.dishwasher,163.87,804669
2023-01-19 04:38:00,view,Google Ads,furniture.living_room.sofa,887.63,418602
2023-01-09 12:26:00,view,Google Ads,appliances.kitchen.dishwasher,566.43,631002
2023-01-24 23:30:00,view,Email,computers.notebook,146.43,104728
2023-01-26 15:47:00,view,Google Ads,appliances.kitchen.dishwasher,448.88,627593
2023-01-28 09:31:00,view,Email,electronics.smartphone,107.81,653540
2023-01-06 07:06:00,view,Referral,computers.notebook,524.19,294120
2023-01-11 05:36:00,view,Referral,appliances.kitchen.refrigerators,895.31,199854
2023-01-04 12:39:00,view,Google Ads,electronics.smartphone,769.64,467016
2023-01-19 20:06:00,view,Referral,computers.notebook,356.4,966128
2023-01-16 21:18:00,cart,Instagram,furniture.living_room.sofa,344.21,363225
2023-01-17 19:58:00,view,Instagram,appliances.kitchen.dishwasher,291.08,900851
2023-01-06 22:28:00,purchase,Instagram,furniture.living_room.sofa,313.41,781018
2023-01-18 04:16:00,view,Organic Search,appliances.kitchen.dishwasher,119.08,676636
2023-01-22 18:48:00,view,Google Ads,appliances.kitchen.refrigerators,762.15,508392
2023-01-19 09:38:00,view,Organic Search,appliances.kitchen.refrigerators,708.72,233336
2023-01-30 12:00:00,view,Google Ads,furniture.living_room.sofa,873.96,102661
2023-01-22 12:28:00,view,Google Ads,computers.notebook,28.91,823854
2023-01-16 05:15:00,view,Google Ads,furniture.living_room.sofa,278.86,327941
2023-01-12 18:27:00,purchase,Google Ads,computers.notebook,571.81,776728
2023-01-03 18:31:00,view,Organic Search,appliances.kitchen.dishwasher,316.44,394736
2023-01-12 09:13:00,cart,Referral,appliances.kitchen.refrigerators,450.73,689518
2023-01-07 01:18:00,view,Google Ads,electronics.smartphone,445.94,549099
2023-01-22 14:01:00,view,Google Ads,appliances.kitchen.dishwasher,68.29,577255
2023-01-07 03:48:00,cart,Google Ads,computers.notebook,98.05,545424
2023-01-15 19:06:00,view,Instagram,electronics.smartphone,611.14,942123
2023-01-08 20:39:00,view,Google Ads,computers.notebook,588.5,268105
2023-01-01 08:07:00,view,Google Ads,appliances.kitchen.dishwasher,117.47,420643
2023-01-06 21:17:00,view,Google Ads,appliances.kitchen.dishwasher,851.77,721436
2023-01-18 22:43:00,view,Google Ads,furniture.living_room.sofa,163.71,353500
2023-01-17 09:35:00,view,Email,computers.notebook,672.37,889911
2023-01-18 15:30:00,view,Google Ads,electronics.smartphone,888.31,299274
2023-01-30 08:19:00,view,Organic Search,furniture.living_room.sofa,740.01,684013
2023-01-23 05:09:00,cart,Google Ads,computers.notebook,774.96,997415
2023-01-01 18:42:00,view,Email,computers.notebook,587.52,519619
2023-01-14 20:45:00,view,Google Ads,furniture.living_room.sofa,29.31,935835
2023-01-05 21:03:00,view,Google Ads,appliances.kitchen.dishwasher,861.79,603514
2023-01-25 23:39:00,view,Organic Search,appliances.kitchen.dishwasher,282.32,687990
2023-01-02 11:56:00,cart,Google Ads,electronics.smartphone,264.16,965038
2023-01-26 09:19:00,purchase,Email,furniture.living_room.sofa,866.36,113644
2023-01-27 11:11:00,view,Organic Search,appliances.kitchen.refrigerators,309.11,320223
2023-01-30 21:38:00,view,Referral,appliances.kitchen.dishwasher,192.46,360120
2023-01-07 15:28:00,view,Google Ads,computers.notebook,594.39,910895
2023-01-30 22:07:00,view,Email,appliances.kitchen.refrigerators,606.89,897058
2023-01-23 23:54:00,view,Instagram,appliances.kitchen.dishwasher,636.43,758488
2023-01-22 08:50:00,view,Instagram,furniture.living_room.sofa,174.14,342398
2023-01-21 07:51:00,view,Email,appliances.kitchen.refrigerators,110.46,200072
2023-01-15 20:15:00,view,Google Ads,furniture.living_room.sofa,189.71,669048
2023-01-04 15:08:00,view,Email,appliances.kitchen.refrigerators,770.7,342282
2023-01-12 16:37:00,view,Email,electronics.smartphone,784.57,738966
2023-01-30 08:29:00,purchase,Organic Search,electronics.smartphone,180.27,773309
2023-01-06 18:01:00,view,Instagram,computers.notebook,235.18,198222
2023-01-18 23:35:00,cart,Referral,furniture.living_room.sofa,985.75,120390
2023-01-25 11:51:00,view,Google Ads,appliances.kitchen.dishwasher,291.92,204313
2023-01-25 20:10:00,purchase,Google Ads,computers.notebook,500.97,189177
2023-01-01 19:22:00,view,Google Ads,electronics.smartphone,376.95,266552
2023-01-27 16:02:00,view,Instagram,electronics.smartphone,935.75,692620
2023-01-13 17:07:00,cart,Email,electronics.smartphone,262.0,396145
2023-01-02 05:48:00,cart,Instagram,appliances.kitchen.dishwasher,689.86,372410
2023-01-05 02:12:00,view,Google Ads,electronics.smartphone,291.11,849268
2023-01-10 16:45:00,view,Referral,computers.notebook,129.4,667360
2023-01-27 14:04:00,cart,Google Ads,electronics.smartphone,919.94,455664
2023-01-29 18:04:00,view,Google Ads,electronics.smartphone,325.99,203702
2023-01-03 16:52:00,cart,Google Ads,furniture.living_room.sofa,132.67,676742
2023-01-28 04:13:00,view,Google Ads,electronics.smartphone,490.58,250044
2023-01-23 17:43:00,view,Email,furniture.living_room.sofa,360.33,445012
2023-01-08 01:46:00,view,Referral,electronics.smartphone,206.27,725857
